ID,female,age,level_sco,nationality,paid_act,internship,children,id_parentsinc,parents_stat,semester,siblings,bac,distance
1c5f54689,1,21,,1,0,1,0,8,0,1,1,2,21
1s4u78823,0,18,,1,1,1,0,7,1,0,0,2,22
1w2k74796,0,20,,1,0,1,0,8,0,1,2,3,22
1w5k64699,1,21,,1,1,1,0,6,1,1,0,2,22
1e6n66876,0,18,2,1,1,1,0,5,1,1,2,3,22
1q6m56332,1,17,,1,1,0,0,7,1,1,1,2,22
1m6t58332,1,17,,1,0,0,0,7,1,1,1,3,22
1s7r62989,0,21,,1,0,1,0,7,0,1,1,4,23
1w3h82855,1,19,,1,1,0,0,8,1,0,1,2,23
1m2w48745,1,21,,1,1,1,0,8,1,1,1,3,23
1s4r72878,1,19,2,1,0,1,0,5,1,1,1,3,25
1w4k54623,1,17,2,1,1,1,0,5,1,1,1,3,25
1s2r94587,1,21,,1,1,1,0,8,1,1,1,3,25
1s3u42553,1,21,,1,0,1,0,8,0,1,1,3,25
1u4c92565,0,19,2,1,1,0,0,7,0,1,2,3,25
1a4a84554,0,20,,1,1,1,0,7,1,1,1,1,25
1y2s68568,1,21,,1,0,,0,8,1,0,1,1,25
1c7f52958,1,20,,1,1,1,0,8,1,1,1,2,25
1s5r74526,1,19,,1,0,0,0,7,1,1,1,4,25
1y4p34524,1,20,,1,0,1,0,8,1,1,2,1,25
1u2c44584,1,22,2,1,0,1,0,7,0,0,2,2,25
1q3j26565,1,18,2,1,0,0,0,7,1,1,4,4,25
1u2c36894,0,18,,1,1,0,0,7,1,0,1,3,25
1w3k28562,0,22,,1,1,0,0,7,1,1,1,2,25
1u4z74577,1,19,,1,0,0,0,7,1,1,1,2,25
1s2r38584,1,19,,1,0,,0,7,1,1,1,4,25
1m3w34546,0,19,,1,0,,0,7,1,1,1,4,25
1y3s48577,1,26,,1,0,0,0,8,1,0,0,1,25
1s4u66593,1,24,2,1,0,0,0,3,1,1,1,1,25
1w4h32593,0,26,,1,0,0,0,6,1,0,0,1,25
1w2h58898,0,16,,1,1,0,0,8,1,0,1,4,25
1w4h28528,1,25,2,1,0,1,0,4,1,0,3,1,25
1e5q22529,1,20,,1,0,0,0,7,1,1,1,3,25
1u6z98893,1,19,2,1,1,1,0,8,1,1,3,2,25
1c2f46899,0,17,,1,1,0,0,8,1,0,0,4,25
1g2y98556,1,23,2,1,0,1,0,5,1,1,0,2,25
1m2t54562,1,25,,1,0,1,0,8,1,1,2,1,25
1q2j52585,1,19,,1,0,1,0,8,1,1,2,2,25
1w2k26899,0,19,,1,1,0,0,8,1,0,1,3,25
1y4p32573,1,22,,1,1,1,0,8,0,1,0,3,25
1q4m56566,1,19,2,1,0,0,0,3,1,1,1,2,25
1c3f98592,1,17,2,1,0,0,0,6,1,1,1,2,25
1u3z54584,1,22,,1,0,0,0,7,1,1,0,3,25
1y2p74564,0,26,,1,0,1,0,7,1,0,1,1,25
1c2f58896,0,17,,1,0,0,0,8,1,0,1,2,25
1a4x32582,1,20,2,1,1,1,0,3,1,1,2,2,25
1g2y98585,0,23,,1,1,1,0,7,1,1,1,3,25
1u3z62564,0,25,,1,0,1,0,7,1,1,1,2,25
1u4c64578,0,21,2,1,0,1,0,7,0,1,3,3,25
1g2y24892,1,18,2,1,0,0,0,8,0,0,4,3,25
1w5k92643,1,24,,1,0,0,0,8,1,0,2,2,25
1s9u94445,1,24,2,1,1,1,0,7,1,1,2,3,26
1y9p88466,1,21,2,1,1,1,0,4,1,0,2,4,26
1w9h88443,1,18,,1,1,1,0,7,1,1,1,3,26
1e8q92474,0,22,,1,0,0,0,7,1,1,1,2,26
1y9p66437,1,22,2,1,1,1,0,4,1,1,1,1,26
1q2m34882,0,19,,1,1,1,0,8,1,0,2,2,26
1s9r54442,1,20,,1,1,0,0,8,1,0,1,1,26
1c9f84438,1,21,,1,1,1,0,8,0,1,0,4,26
1c9f44468,1,19,2,1,1,1,0,5,0,0,4,2,26
1a9a28475,1,28,,1,0,0,0,7,0,0,1,1,26
1q6m92883,1,18,2,1,0,1,0,4,1,0,1,2,26
1q9m42497,1,19,,1,1,0,0,3,1,1,2,4,26
1q8j62498,1,19,,1,1,0,0,8,1,0,2,1,26
1g6v24892,1,18,2,1,1,0,0,4,1,1,1,4,26
1u8c36499,1,18,2,1,1,0,0,8,1,0,3,4,26
1a9a68488,1,22,,1,0,1,0,8,1,1,0,3,26
1s8r94497,1,19,,1,1,1,0,8,1,1,1,3,26
1g9y38433,1,18,2,1,1,1,0,7,1,0,2,4,26
1q8j62484,1,25,,1,0,1,0,8,0,0,2,2,26
1w2h46248,1,25,,1,0,0,0,7,1,1,1,4,26
1e9n56446,1,22,2,1,0,0,0,4,1,1,1,1,26
1e8q68476,0,19,,1,1,1,0,7,1,1,1,1,26
1u9c74462,1,23,,1,0,1,0,7,1,1,1,4,26
1w6h88884,0,19,,1,0,0,0,6,1,0,0,2,26
1a2a88874,1,18,2,1,0,0,0,5,1,0,2,3,26
1s9u64464,1,17,,1,1,0,0,8,1,0,1,3,26
1e2q62277,1,19,2,1,1,1,0,6,1,1,1,3,26
1y3p62886,0,18,2,1,1,1,0,6,1,0,2,1,26
1w6k88889,0,17,,1,1,0,0,7,1,0,1,4,27
1s2u58524,1,18,2,1,0,1,0,5,1,1,2,3,27
1c8f66483,1,22,,1,0,1,0,7,1,1,1,1,27
1m2t64522,0,19,2,1,1,1,0,4,1,1,3,1,27
1m2t52524,1,19,2,1,1,1,0,5,1,1,2,4,27
1c2f62526,1,18,2,1,1,1,0,3,1,1,3,2,27
1u2c88528,1,18,2,1,1,1,0,4,1,1,1,4,27
1s4u44935,1,23,,1,1,1,0,7,0,1,1,4,27
1u6c62364,1,21,,1,0,1,0,8,1,1,2,2,27
1e2n58847,0,18,,1,0,0,0,8,0,0,1,3,27
1q5j24379,1,22,,1,0,1,0,8,1,0,1,1,27
1a6x36336,1,17,2,1,1,0,0,4,1,1,1,2,27
1s6r72354,1,18,,1,1,0,0,7,1,0,1,2,27
1g6v28324,0,22,2,1,0,0,0,5,1,1,2,2,27
1s6u72373,0,22,2,1,1,1,0,6,0,1,1,2,27
1m2t58264,1,20,,1,1,1,0,4,1,1,2,4,27
1m2t72236,0,18,2,1,0,1,0,2,0,1,2,3,27
1q5m98396,0,20,,1,1,0,0,7,0,1,1,3,27
1s2r44269,1,23,,1,1,1,0,7,1,1,1,2,27
1e6n32379,0,18,2,1,1,0,0,7,1,1,4,3,27
1u6c34363,1,21,,1,1,1,0,5,1,1,2,4,27
1y2p72845,0,18,2,1,1,0,0,5,1,0,2,4,27
1a6x82349,1,19,2,1,1,0,0,6,1,1,3,2,27
1g6v96368,0,18,,1,1,0,0,8,1,1,0,3,27
1a6a36355,1,24,,1,0,0,0,7,1,0,0,3,27
1m6t88342,0,17,2,1,1,0,0,6,0,1,3,3,27
1m6w36379,0,21,,1,0,1,0,8,1,1,1,1,27
1m6w46354,1,18,2,1,1,1,0,3,1,1,2,2,27
1a6x96342,1,20,,1,0,0,0,8,1,1,2,3,27
1q6j62342,1,26,2,1,0,1,0,5,1,1,2,2,27
1m6t76374,1,21,2,1,1,1,0,7,1,1,2,2,27
1e6n72335,1,19,2,1,1,0,0,2,1,1,2,3,27
1y6s36346,1,19,2,1,1,0,0,6,1,0,2,4,27
1w3h76995,0,24,,1,0,0,0,7,1,0,1,3,27
1w6h42376,0,18,,1,1,0,0,7,1,0,0,1,27
1m6t22368,1,22,,1,0,1,0,7,1,1,1,2,27
1e6n74329,0,20,,1,0,1,0,8,1,1,2,4,27
1q6j52353,1,20,,1,1,1,0,7,1,1,1,2,27
1g4v54938,1,21,,1,1,1,0,7,1,0,1,4,27
1m6w84344,1,22,,1,0,1,0,7,1,1,1,2,27
1y6s58362,1,20,,1,0,1,0,7,1,1,1,4,27
1u2z78235,1,20,,1,1,1,0,8,1,0,1,3,27
1y6p52374,0,24,,1,0,0,0,7,1,0,1,1,27
1w4h42939,1,22,,1,0,1,0,7,1,1,1,4,27
1u6z62345,1,21,,1,0,1,0,7,1,1,1,1,27
1a6a26337,1,19,2,1,0,0,0,5,1,1,1,3,27
1u6z48364,0,25,2,1,0,1,0,7,1,0,2,3,27
1q6m26379,1,20,2,1,0,0,0,5,1,1,1,2,27
1u6c56364,1,26,,1,0,1,0,7,1,1,1,4,27
1u6z58338,1,17,,1,1,1,0,8,1,0,2,3,27
1g2v72237,1,22,2,1,0,1,0,4,1,1,5,2,27
1y4s44933,0,21,2,1,0,1,0,5,1,1,2,4,27
1q6m36325,0,19,2,1,1,0,0,4,1,1,2,3,27
1e4q94947,0,22,,1,0,0,0,6,1,0,0,2,27
1e6n58368,1,23,,1,0,1,0,8,1,1,1,2,27
1a2x46847,0,17,2,1,1,0,0,6,0,0,1,3,27
1g2v22574,0,18,,1,0,1,0,8,1,1,1,3,27
1c7f44964,1,22,2,1,0,1,0,4,1,1,1,2,27
1s7u86932,0,18,,1,1,0,0,7,1,1,1,3,27
1u2z94567,1,18,,1,1,1,0,8,0,1,2,2,27
1a2a94569,0,17,2,1,1,1,0,6,0,1,1,1,27
1a2a96564,1,21,,1,1,1,0,8,1,1,1,2,27
1q2j74277,1,22,,1,0,1,0,8,0,1,1,3,27
1u3z72364,1,18,,1,0,0,0,7,1,1,0,4,28
1u2z88448,0,25,,1,0,0,0,7,1,0,0,2,28
1s6r28488,1,22,2,1,0,1,0,6,0,1,1,1,28
1q4m68839,1,19,,1,1,1,0,7,1,0,1,2,28
1c5f62454,1,21,,1,0,0,0,8,1,1,2,1,28
1e2n44432,1,23,,1,1,1,0,8,1,1,1,3,28
1q4m36323,1,20,,1,0,1,0,8,1,1,2,4,28
1m2t98254,1,23,2,1,0,1,0,5,1,1,1,1,28
1s3r68358,0,17,,1,1,0,0,8,1,1,1,4,28
1c4f62833,0,20,,1,0,0,0,8,0,0,0,3,28
1s4u64475,1,18,,1,1,0,0,8,1,0,2,3,28
1e2q48753,0,19,,1,1,1,0,7,1,1,1,1,28
1e9n64953,1,18,2,1,0,1,0,7,1,1,2,3,28
1g2v72726,0,21,,1,1,1,0,8,1,1,1,1,28
1a2x26758,1,19,2,1,1,1,0,4,1,0,3,2,28
1e9n26228,1,22,2,1,1,1,0,4,1,1,1,2,28
1s9u46799,1,19,2,1,1,0,0,5,1,0,1,3,28
1a2a84247,0,26,2,1,1,1,0,6,0,0,1,2,28
1g8v86367,1,26,,1,1,1,1,7,0,1,0,1,28
1m8t22399,1,24,,1,0,0,0,7,1,1,1,1,28
1m8t22385,1,26,,1,0,0,0,8,1,0,2,2,28
1u8c24333,1,25,,1,0,1,0,8,1,0,2,2,28
1a8x72377,0,18,2,1,1,1,0,5,1,1,2,1,28
1e8q94386,1,22,,1,0,0,0,6,1,0,0,3,28
1s8r82388,0,21,2,1,0,1,0,4,1,1,2,2,28
1a2x54856,0,19,,1,1,0,0,7,0,1,3,2,28
1c2f52856,1,19,,1,1,0,0,7,1,0,1,4,28
1y8p48384,1,23,,1,1,0,0,7,0,0,1,4,28
1a5x84884,1,20,2,1,1,1,0,5,1,0,1,2,28
1a8a92968,0,21,,1,0,1,0,8,1,1,1,2,28
1w8k38377,0,20,2,1,0,1,0,5,1,1,2,4,28
1s8u48348,1,19,2,1,1,0,0,6,1,1,2,1,28
1g8v38344,1,20,,1,1,1,0,7,1,1,0,2,28
1y2s52857,0,19,,1,1,0,0,7,1,0,1,2,28
1e8n84364,1,22,2,1,1,1,0,5,1,1,1,4,28
1c6f48936,1,17,,1,0,,0,8,1,1,2,4,28
1q8m88976,0,24,,1,0,0,0,8,1,0,2,1,28
1w7h94635,1,18,,1,1,1,0,7,0,1,1,2,28
1c5f52487,1,19,2,1,0,0,0,7,1,1,2,1,28
1w5h32483,1,19,2,1,0,1,0,7,1,1,2,4,28
1c2f98866,1,18,,1,1,0,0,8,1,0,1,3,28
1g5v26484,0,19,2,1,1,0,0,4,1,1,1,1,28
1a6a84875,1,19,,1,0,1,0,7,1,1,1,2,29
1s2u94592,1,25,,1,0,1,0,7,0,0,1,1,29
1u8c62477,1,18,,1,0,1,0,6,1,1,0,2,30
1e6q42996,1,20,,1,0,0,0,7,0,1,0,3,30
1s9r74477,1,20,,1,1,1,0,8,1,1,2,3,30
1u8c32482,1,22,,1,0,0,0,7,1,0,1,3,30
1m4w26538,0,18,,1,0,0,0,8,1,1,1,2,30
1s4u32536,0,18,2,1,1,1,0,5,1,1,2,3,30
1g3v36693,1,25,,1,0,0,1,7,1,0,1,1,30
1u4c52523,0,20,,1,0,1,0,7,1,1,1,2,30
1e8q62976,1,17,,1,1,0,0,8,0,1,1,1,30
1g7y28345,1,18,2,1,1,0,0,5,0,1,2,3,31
1s6u78399,0,26,,1,0,1,0,8,1,0,1,1,31
1q7j86324,0,21,,1,1,1,0,7,0,1,0,1,31
1s7r62323,0,20,2,1,1,0,0,5,1,0,1,2,31
1s7r54343,0,21,2,1,0,1,0,3,1,1,3,1,31
1s7u74325,1,20,,1,1,1,0,8,1,1,2,4,31
1e7q88342,1,19,,1,0,1,0,6,1,1,0,2,31
1u7z38347,1,20,2,1,0,1,0,5,1,1,1,1,31
1q6j96384,1,17,,1,1,0,0,7,1,1,0,1,31
1e7q54343,1,22,2,1,1,1,0,6,1,1,1,3,31
1g7v44344,1,18,,1,1,1,0,8,0,1,1,2,31
1u7c82343,1,22,,1,0,1,0,7,1,1,1,4,31
1g7y54337,1,19,2,1,0,1,0,6,1,1,1,2,31
1m7t24349,1,21,2,1,0,0,0,3,1,1,1,1,31
1u7c42344,0,20,2,1,0,1,0,7,0,1,2,3,31
1g4v26357,1,25,,1,0,0,0,7,1,0,1,1,31
1g3v68749,1,23,2,1,0,1,0,7,0,1,3,1,31
1y3s58788,1,19,,1,1,1,0,7,1,0,1,1,31
1s4r94739,0,23,,1,0,0,0,8,1,0,2,1,31
1u4z58723,1,20,,1,1,0,0,7,0,1,1,1,31
1y6p32628,1,22,,1,0,1,0,8,1,1,2,1,31
1g6v22327,0,18,2,1,1,1,0,3,1,1,2,4,32
1q2j84435,0,22,,1,1,1,0,7,1,0,1,1,32
1e2n44426,0,18,,1,1,0,0,7,1,1,1,3,32
1w5h76954,0,21,,1,1,1,0,8,1,1,1,4,32
1a9x52372,1,21,2,1,0,1,0,4,1,1,3,2,32
1s8u82393,1,21,,1,0,1,0,8,1,1,1,2,32
1w2k24446,1,19,,1,0,1,0,8,1,0,1,1,32
1g5y76945,1,17,2,1,1,1,0,5,1,1,1,3,32
1s2r36866,0,18,2,1,1,0,0,3,1,0,1,3,32
1e7n96873,1,22,2,1,1,1,0,2,1,1,3,1,32
1e7n58938,0,19,2,1,1,1,0,5,1,1,2,2,33
1u4z48888,0,17,2,1,0,1,0,5,1,1,2,4,33
1m7t88928,0,17,,1,1,1,0,7,0,1,1,3,33
1a7x28938,0,19,,1,1,1,0,6,1,1,0,1,33
1g4v48884,1,18,,1,1,1,0,8,1,0,1,1,33
1y2s32449,0,24,,1,0,0,0,8,0,0,0,2,33
1e2q84458,1,19,2,1,0,0,0,7,1,1,2,1,33
1c2f68469,1,19,2,1,0,0,0,3,1,1,1,3,33
1y2s82452,1,19,2,1,0,0,0,6,1,1,1,2,33
1q5m96899,0,20,,1,1,1,0,7,1,1,1,1,33
1w2h82453,1,19,,1,0,1,0,7,1,1,1,3,33
1e2n38468,1,21,2,1,0,,0,5,1,1,2,1,33
1a2x94454,1,18,,1,1,0,0,7,1,1,1,2,33
1m2t64468,1,18,,1,1,1,0,8,1,1,2,1,33
1m2w88454,1,20,,1,1,1,0,7,1,1,1,2,33
1m7w44873,0,18,,1,1,1,0,7,1,1,1,3,33
1s7r38879,1,21,2,1,0,1,0,7,1,0,2,1,33
1q9j22969,0,20,,1,1,1,0,7,1,1,1,3,33
1a9a28639,0,18,2,1,0,1,0,5,1,0,2,1,34
1m5t58292,0,22,,1,0,1,0,8,1,1,1,1,34
1m8w66392,1,20,2,1,1,1,0,7,1,1,2,2,34
1g2v68254,0,20,2,1,1,1,0,7,0,1,2,3,34
1m8w92964,1,21,,1,0,1,0,8,1,1,1,3,34
1q8j74965,1,20,,1,1,1,0,7,1,1,1,1,34
1s4r28636,1,21,2,1,1,1,0,5,1,1,2,3,34
1g8v96965,0,23,,1,0,1,0,8,1,1,1,2,34
1m4t42634,1,25,,1,0,1,0,7,1,1,1,1,34
1c2f26229,0,19,,1,0,1,0,8,1,1,9,3,34
1w4h64862,0,20,2,1,0,0,0,8,0,1,3,2,35
1y2s32827,0,19,2,1,1,0,0,7,1,1,3,1,35
1u7z48788,0,27,,1,0,0,0,8,0,0,2,1,35
1u3c44885,1,21,,1,0,0,0,7,1,1,1,3,35
1e6q32727,1,24,2,1,1,1,0,4,0,0,2,1,35
1u2c84825,0,18,2,1,1,0,0,5,0,0,0,1,35
1s6r58788,1,21,2,1,0,1,0,6,1,0,2,3,35
1w2k22232,0,20,,1,0,0,0,7,1,1,1,4,35
1e9n42787,1,18,,1,1,0,0,8,1,0,1,4,35
1m6t34732,1,23,,1,0,0,0,8,0,0,2,3,35
1m4w46723,1,21,,1,1,1,0,7,1,0,1,2,35
1m5w74845,0,20,,1,0,0,0,7,1,1,0,2,35
1a6a26835,1,19,2,1,1,1,0,4,1,0,1,1,35
1m5w36973,1,21,,1,1,1,0,8,1,1,1,3,35
1w5h64458,0,23,2,1,1,1,0,5,1,1,3,1,35
1s5u24973,0,22,,1,1,1,0,8,0,1,0,4,35
1m6t96434,1,21,,1,0,1,0,8,1,0,1,4,35
1e4n42656,1,23,,1,0,1,0,7,0,1,0,3,35
1a4x78659,1,26,,1,0,0,0,7,1,0,1,2,35
1s2r66277,1,20,2,1,1,1,0,3,1,1,2,4,35
1e4n86658,0,17,,1,1,1,0,6,1,1,0,3,35
1m4t74682,1,21,2,1,1,0,0,6,1,0,3,2,35
1u4c78667,0,20,2,1,1,0,0,7,1,1,2,3,35
1u4c72669,0,18,,1,1,0,0,7,1,0,1,4,35
1c4f92649,1,21,,1,1,0,0,7,1,1,0,2,35
1w4h54647,1,17,,1,1,0,0,8,1,0,2,4,35
1m4t26659,1,22,,1,0,1,0,8,1,0,2,3,35
1c4f62654,1,24,,1,0,1,0,7,1,1,1,3,35
1q3m78692,0,17,,1,1,1,0,8,1,1,1,2,35
1c4f96653,1,19,2,1,1,0,0,3,1,1,2,2,35
1y2s62276,0,22,,1,0,1,0,8,1,1,2,3,35
1m4t56655,1,21,,1,1,1,0,7,1,1,1,3,35
1s4r48672,1,18,,1,1,0,0,7,1,1,1,3,35
1g4y32652,0,23,,1,0,1,0,8,1,0,1,2,35
1m4t68652,0,25,,1,0,1,0,8,1,0,1,2,35
1w8k26959,0,22,,1,1,1,0,7,1,1,1,3,35
1u2z22757,0,17,2,1,1,1,0,7,0,1,2,4,35
1q9j44569,1,28,,1,0,1,0,8,1,0,1,4,35
1w5h72772,0,22,,1,0,0,0,8,1,0,1,2,36
1s2r24226,0,19,,1,0,1,0,8,0,0,1,4,36
1y2s32768,1,19,,1,0,1,0,7,1,1,1,3,36
1m2t58757,1,21,,1,0,1,0,8,1,1,1,4,36
1e2q58756,1,23,,1,0,1,0,8,1,1,1,3,36
1e2n88746,1,19,,1,1,1,0,8,0,1,1,3,36
1m2t86745,1,19,,1,0,1,0,7,1,1,0,2,36
1g3y86699,1,18,,1,1,1,0,7,1,1,1,2,36
1m7w76959,0,23,,1,1,1,0,8,1,1,1,3,36
1c6f56699,1,26,,1,0,1,0,7,1,0,1,3,36
1q5j62645,1,23,2,1,0,1,0,6,0,1,1,1,36
1u2z96264,1,22,,1,1,1,0,7,1,1,1,2,36
1w2k24765,1,19,2,1,1,1,0,6,1,1,1,4,36
1g7y32877,1,20,,1,1,1,0,7,1,1,1,2,37
1e2q46787,1,22,,1,1,1,0,8,1,0,1,3,37
1s2r46758,1,22,,1,0,0,0,7,1,0,1,1,37
1e9n38974,0,22,,1,0,1,0,8,0,1,1,1,37
1s3r64897,1,19,,1,0,1,0,7,1,1,1,2,38
1y7s92586,1,18,,1,1,1,0,8,0,1,2,4,38
1w7h34232,1,25,2,1,0,1,0,5,0,1,1,1,39
1e2q36283,0,27,,1,0,1,0,7,0,1,1,2,39
1y5s34265,1,18,,1,1,1,0,8,1,1,2,2,39
1q5j94272,1,20,,1,1,1,0,7,1,1,1,2,39
1g2y54345,1,21,2,1,1,0,0,5,1,1,1,1,39
1a2a54285,1,21,,1,0,1,0,7,1,0,1,2,39
1c2f98245,1,20,,1,0,0,0,8,1,1,1,1,39
1s7u52267,1,18,2,1,1,0,0,5,1,1,2,3,39
1u4z72254,1,18,,1,1,0,0,8,1,0,1,4,39
1e4n98228,1,22,2,1,0,1,0,5,1,1,2,3,39
1c4f26823,1,18,,1,0,1,0,7,0,0,1,1,39
1a3a82795,1,19,,1,1,0,0,8,1,0,1,2,39
1q3j82872,1,20,2,1,1,0,0,4,1,0,2,3,39
1u9c62546,1,18,,1,1,0,0,8,1,1,1,3,40
1a3x56397,1,17,,1,1,1,0,7,1,0,0,4,40
1q4m94334,1,18,2,1,1,0,0,4,1,1,1,2,40
1u4z52354,0,19,2,1,0,0,0,4,0,1,1,2,40
1a4a54322,1,23,2,1,0,1,0,7,0,1,2,2,40
1s4u82388,1,18,2,1,1,0,0,3,1,1,2,3,40
1e3n54363,1,22,2,1,0,0,0,4,1,0,1,2,40
1e3q66945,0,21,,1,1,0,0,8,1,1,2,2,40
1u3z48389,1,23,,1,0,1,0,7,1,1,1,2,40
1y3p26378,1,23,,1,0,0,0,7,1,0,1,1,40
1w2h56239,1,21,2,1,1,1,0,5,1,1,2,2,40
1u3c22376,0,22,2,1,0,1,0,5,1,0,2,1,40
1q3m82393,1,19,,1,1,0,0,8,1,0,2,2,40
1a4a62359,0,19,2,1,1,0,0,3,1,1,3,2,40
1y3p96967,1,18,,1,1,1,0,8,1,0,1,4,40
1s4u26328,0,19,2,1,1,1,0,6,1,1,3,3,40
1a3x92378,0,18,2,1,0,1,0,7,1,1,2,3,40
1y4s52347,0,17,2,1,1,1,0,5,1,1,1,1,40
1g4v52349,0,18,2,1,1,1,0,8,0,1,4,3,40
1s3r82368,0,19,2,1,1,0,0,5,1,1,1,1,40
1u4z86338,1,23,2,1,0,1,0,4,1,1,2,1,40
1c3f96362,0,20,2,1,1,1,0,5,1,1,1,2,40
1g4v42346,1,18,2,1,1,1,0,3,1,1,1,2,40
1g3y48942,0,22,2,1,0,1,0,7,1,0,2,4,40
1g4y62343,1,18,,1,0,1,0,8,1,1,0,1,40
1s3u96394,1,21,,1,1,1,0,6,1,1,0,2,40
1s4r34362,1,23,,1,0,0,0,8,1,1,2,1,40
1s6u32828,1,19,2,1,1,1,0,4,1,0,1,2,40
1y3p64658,0,22,,1,0,1,0,7,1,1,0,3,40
1e2q66683,1,18,,1,1,0,0,8,1,0,1,2,40
1e8n46567,1,22,,1,0,1,0,7,1,1,0,1,40
1s2u24679,0,17,2,1,1,0,0,7,1,0,4,3,40
1w2h58676,1,24,,1,0,1,0,8,1,0,1,2,40
1s3r62845,1,19,,1,1,0,0,7,1,0,1,2,40
1w3k98624,1,23,,1,1,1,0,7,1,1,1,2,40
1g2y34279,1,19,,1,1,1,0,8,1,0,1,4,40
1u3z64669,1,18,,1,1,0,0,8,1,0,1,1,40
1m9t42572,1,22,,1,0,1,0,7,1,1,1,1,40
1s7u54569,1,24,,1,1,0,0,8,1,0,0,2,40
1w4h26728,1,23,2,1,0,1,0,2,1,1,1,2,40
1u9c98984,1,21,,1,0,1,0,7,1,1,1,1,40
1s3u94385,0,26,,1,0,1,0,8,0,0,1,3,41
1e8n44974,1,21,,1,0,1,0,8,1,0,1,3,41
1s2r74273,1,17,,1,1,1,0,8,1,1,1,3,41
1e5n68646,0,23,,1,0,1,0,8,0,1,2,1,41
1e4q84668,1,19,,1,0,0,0,7,1,1,1,2,41
1q8m68955,0,20,,1,1,1,0,6,1,1,0,4,41
1q8m64952,0,22,,1,1,0,0,7,1,0,1,4,41
1c8f24958,1,18,,1,1,1,0,8,1,1,1,3,41
1m2w96753,0,27,,1,0,1,0,8,1,0,1,4,42
1a9a42595,0,19,,1,1,0,0,8,1,1,2,2,42
1u2c74647,0,23,,1,0,1,0,8,1,1,2,1,42
1w7k64562,1,20,,1,1,1,0,7,1,1,1,2,42
1e2q26277,1,27,,1,0,1,0,7,1,1,1,1,42
1w3h92829,1,19,,1,1,0,0,8,1,0,2,4,42
1s2u34625,0,23,,1,0,1,0,7,0,1,1,4,42
1m2t62624,0,21,,1,0,1,0,8,1,0,1,4,42
1a2a56278,1,19,,1,1,1,0,8,1,1,0,3,42
1a7x84997,1,22,,1,1,1,0,7,1,1,1,4,42
1g3v54633,1,26,,1,0,0,0,8,1,0,2,2,42
1a3a52824,0,18,,1,1,0,0,7,1,0,1,4,42
1m8t94582,0,24,,1,1,0,0,8,1,0,1,3,42
1q3j22963,1,21,,1,1,1,0,7,1,1,1,2,42
1w3h28972,0,17,,1,1,0,0,8,1,0,0,4,42
1w3h94964,1,18,,1,1,1,0,8,0,1,1,4,42
1s3u38368,1,21,,1,0,1,0,7,1,0,1,4,42
1u3z52933,0,19,2,1,1,1,0,5,1,1,4,4,42
1w4h52392,1,22,,1,0,1,0,7,1,1,1,2,42
1s4r56392,1,24,,1,0,1,0,7,1,1,1,3,42
1q4j52322,0,21,2,1,0,,0,6,1,1,1,2,42
1y3s82399,1,18,2,1,0,0,0,5,1,1,2,2,42
1c4f72324,0,21,,1,1,0,0,8,1,0,2,3,42
1m3w22369,1,24,2,1,0,1,0,6,1,1,1,4,42
1s3u62366,0,22,,1,0,1,0,8,1,0,2,2,42
1u6c78795,1,20,,1,0,1,0,7,1,1,1,3,42
1s6u58794,1,17,,1,1,0,0,7,1,1,1,3,43
1s3u98388,1,21,,1,0,1,0,7,1,1,1,3,43
1a6a76852,1,18,2,1,1,1,0,5,1,0,1,2,43
1e6q94659,1,24,2,1,1,1,0,6,0,0,1,1,43
1y2s82747,1,23,,1,0,0,0,7,1,0,1,1,44
1y5s94689,1,21,2,0,1,1,0,5,1,1,3,1,44
1c5f42842,0,18,2,1,1,1,0,2,0,0,2,2,44
1s2r36644,1,21,2,1,0,1,0,4,1,1,4,4,44
1a3a94638,1,22,,1,0,0,0,7,1,1,1,2,44
1s2r52647,1,26,,1,0,0,0,8,1,0,0,4,44
1q7j46547,1,17,2,1,0,1,0,4,1,1,2,2,44
1m2t52279,1,26,,1,0,1,0,7,1,1,1,2,44
1u7c94577,1,24,,1,0,1,0,7,1,1,0,3,44
1y7s94996,0,21,,1,0,1,0,7,1,1,1,4,44
1u9z46553,1,20,,1,0,1,0,7,1,1,1,4,44
1q2j74668,0,18,,1,0,,0,8,1,1,1,4,44
1g7v44552,1,22,,1,0,1,0,8,1,1,1,2,44
1w8h32597,1,23,,1,0,1,0,7,1,1,1,2,44
1s3u88825,0,19,,1,1,1,0,8,1,0,2,4,44
1g3v38672,1,23,,1,1,0,0,8,1,0,1,3,44
1e7n72587,1,18,,1,1,0,0,8,1,0,2,3,44
1u2c88668,0,24,,1,0,1,0,8,1,1,2,2,44
1c8f74932,1,26,,1,0,0,0,8,1,1,1,2,44
1u2c24276,1,24,,1,0,0,0,8,1,0,2,2,44
1u8z68537,1,19,,1,1,0,0,7,0,0,1,3,44
1g9y42593,0,18,,1,1,0,0,7,1,1,1,2,44
1w3h72673,0,23,2,1,1,0,0,4,0,0,5,3,44
1m9t98599,1,26,,1,0,1,1,7,0,0,1,3,44
1w2h68694,0,22,,1,0,1,0,7,0,0,1,2,44
1u8z22464,1,18,,1,1,1,0,8,1,0,1,3,45
1w2k52527,1,24,,1,0,0,0,8,1,0,1,1,45
1a5x44542,1,20,,1,1,0,0,7,1,1,1,3,45
